order_id,customer_id,sector_id,planned_delivery_duration,product_id,weight,quantity,segment_id,driver_id,segment_type,segment_start_time,segment_end_time,delivery_duration,delivery_minutes
772,26,3,176,75,397,2,4155,1,STOP,2024-02-04 08:41:18,2024-02-04 08:41:18,0,0
772,26,3,176,73,1359,3,4155,1,STOP,2024-02-04 08:41:18,2024-02-04 08:41:18,0,0
772,26,3,176,32,1754,1,4155,1,STOP,2024-02-04 08:41:18,2024-02-04 08:41:18,0,0
772,26,3,176,41,1990,2,4155,1,STOP,2024-02-04 08:41:18,2024-02-04 08:41:18,0,0
1095,306,2,200,63,903,1,4157,4,STOP,2024-02-01 18:29:43,2024-02-01 18:31:39,116,2
648,111,1,176,79,1599,1,4159,3,STOP,2024-02-19 07:48:12,2024-02-19 07:51:33,201,4
1468,180,3,175,33,1526,1,4161,1,STOP,2024-02-06 20:18:40,2024-02-06 20:19:18,38,1
1468,180,3,175,90,1654,1,4161,1,STOP,2024-02-06 20:18:40,2024-02-06 20:19:18,38,1
2157,319,3,179,6,629,2,4164,1,STOP,2024-02-28 14:25:41,2024-02-28 14:25:41,0,0
2157,319,3,179,57,1753,1,4164,1,STOP,2024-02-28 14:25:41,2024-02-28 14:25:41,0,0
2157,319,3,179,0,928,3,4164,1,STOP,2024-02-28 14:25:41,2024-02-28 14:25:41,0,0
2157,319,3,179,37,1218,2,4164,1,STOP,2024-02-28 14:25:41,2024-02-28 14:25:41,0,0
2157,319,3,179,41,1990,3,4164,1,STOP,2024-02-28 14:25:41,2024-02-28 14:25:41,0,0
635,29,3,177,57,1753,2,4167,4,STOP,2024-02-15 08:14:45,2024-02-15 08:18:58,253,5
635,29,3,177,78,257,1,4167,4,STOP,2024-02-15 08:14:45,2024-02-15 08:18:58,253,5
635,29,3,177,18,1997,2,4167,4,STOP,2024-02-15 08:14:45,2024-02-15 08:18:58,253,5
635,29,3,177,16,750,1,4167,4,STOP,2024-02-15 08:14:45,2024-02-15 08:18:58,253,5
1000,142,3,177,70,1066,1,4170,1,STOP,2024-02-08 17:47:50,2024-02-08 17:48:32,42,1
1000,142,3,177,29,906,1,4170,1,STOP,2024-02-08 17:47:50,2024-02-08 17:48:32,42,1
1326,315,2,176,67,628,1,4172,2,STOP,2024-02-14 18:42:47,2024-02-14 18:45:35,168,3
1326,315,2,176,61,943,2,4172,2,STOP,2024-02-14 18:42:47,2024-02-14 18:45:35,168,3
1326,315,2,176,9,237,3,4172,2,STOP,2024-02-14 18:42:47,2024-02-14 18:45:35,168,3
1326,315,2,176,74,1184,3,4172,2,STOP,2024-02-14 18:42:47,2024-02-14 18:45:35,168,3
1326,315,2,176,21,259,3,4172,2,STOP,2024-02-14 18:42:47,2024-02-14 18:45:35,168,3
1086,27,2,177,8,1497,1,4175,4,STOP,2024-02-22 08:55:27,2024-02-22 08:57:56,149,3
180,264,2,176,81,1873,2,4177,4,STOP,2024-02-19 18:13:00,2024-02-19 18:17:02,242,5
180,264,2,176,67,628,1,4177,4,STOP,2024-02-19 18:13:00,2024-02-19 18:17:02,242,5
180,264,2,176,53,396,1,4177,4,STOP,2024-02-19 18:13:00,2024-02-19 18:17:02,242,5
180,264,2,176,32,1754,2,4177,4,STOP,2024-02-19 18:13:00,2024-02-19 18:17:02,242,5
180,264,2,176,82,1776,1,4177,4,STOP,2024-02-19 18:13:00,2024-02-19 18:17:02,242,5
1447,249,1,200,88,1223,1,4179,4,STOP,2024-02-01 03:11:57,2024-02-01 03:21:16,559,10
1447,249,1,200,31,1044,3,4179,4,STOP,2024-02-01 03:11:57,2024-02-01 03:21:16,559,10
1447,249,1,200,58,1220,2,4179,4,STOP,2024-02-01 03:11:57,2024-02-01 03:21:16,559,10
1447,249,1,200,77,968,2,4179,4,STOP,2024-02-01 03:11:57,2024-02-01 03:21:16,559,10
1447,249,1,200,4,610,2,4179,4,STOP,2024-02-01 03:11:57,2024-02-01 03:21:16,559,10
1227,305,2,175,74,1184,1,4181,4,STOP,2024-02-06 03:36:45,2024-02-06 03:38:53,128,3
1894,155,2,176,30,818,2,4183,3,STOP,2024-02-12 04:53:01,2024-02-12 04:55:11,130,3
1894,155,2,176,26,1872,1,4183,3,STOP,2024-02-12 04:53:01,2024-02-12 04:55:11,130,3
1894,155,2,176,18,1997,1,4183,3,STOP,2024-02-12 04:53:01,2024-02-12 04:55:11,130,3
197,114,1,176,31,1044,1,4185,3,STOP,2024-02-16 04:32:21,2024-02-16 04:35:53,212,4
1269,9,2,177,13,486,3,4187,1,STOP,2024-02-24 15:55:25,2024-02-24 15:56:23,58,1
1269,9,2,177,21,259,3,4187,1,STOP,2024-02-24 15:55:25,2024-02-24 15:56:23,58,1
751,298,2,169,88,1223,2,4189,1,STOP,2024-02-02 15:49:42,2024-02-02 15:50:38,56,1
751,298,2,169,7,1949,1,4189,1,STOP,2024-02-02 15:49:42,2024-02-02 15:50:38,56,1
751,298,2,169,11,338,1,4189,1,STOP,2024-02-02 15:49:42,2024-02-02 15:50:38,56,1
751,298,2,169,97,761,1,4189,1,STOP,2024-02-02 15:49:42,2024-02-02 15:50:38,56,1
60,98,3,180,59,1779,2,4191,1,STOP,2024-02-07 20:05:25,2024-02-08 00:06:20,14455,241
60,98,3,180,71,1378,3,4191,1,STOP,2024-02-07 20:05:25,2024-02-08 00:06:20,14455,241
60,98,3,180,15,764,2,4191,1,STOP,2024-02-07 20:05:25,2024-02-08 00:06:20,14455,241
1387,46,3,176,70,1066,2,4194,4,STOP,2024-02-19 08:28:43,2024-02-19 08:31:52,189,4
2202,35,2,177,85,1493,2,4196,3,STOP,2024-02-23 15:50:02,2024-02-23 15:53:16,194,4
2202,35,2,177,30,818,2,4196,3,STOP,2024-02-23 15:50:02,2024-02-23 15:53:16,194,4
2202,35,2,177,65,1830,1,4196,3,STOP,2024-02-23 15:50:02,2024-02-23 15:53:16,194,4
2202,35,2,177,51,300,1,4196,3,STOP,2024-02-23 15:50:02,2024-02-23 15:53:16,194,4
2202,35,2,177,42,1976,2,4196,3,STOP,2024-02-23 15:50:02,2024-02-23 15:53:16,194,4
1153,40,2,175,96,464,2,4199,4,STOP,2024-02-10 07:49:08,2024-02-10 07:55:35,387,7
1153,40,2,175,23,546,3,4199,4,STOP,2024-02-10 07:49:08,2024-02-10 07:55:35,387,7
1153,40,2,175,17,1612,3,4199,4,STOP,2024-02-10 07:49:08,2024-02-10 07:55:35,387,7
1153,40,2,175,3,1120,2,4199,4,STOP,2024-02-10 07:49:08,2024-02-10 07:55:35,387,7
1513,8,1,177,2,833,2,4201,4,STOP,2024-02-24 08:47:02,2024-02-24 08:56:08,546,10
1513,8,1,177,52,1306,3,4201,4,STOP,2024-02-24 08:47:02,2024-02-24 08:56:08,546,10
1513,8,1,177,58,1220,3,4201,4,STOP,2024-02-24 08:47:02,2024-02-24 08:56:08,546,10
1513,8,1,177,89,1478,1,4201,4,STOP,2024-02-24 08:47:02,2024-02-24 08:56:08,546,10
738,59,1,178,96,464,1,4203,2,STOP,2024-02-20 16:09:34,2024-02-20 16:09:34,0,0
738,59,1,178,54,140,1,4203,2,STOP,2024-02-20 16:09:34,2024-02-20 16:09:34,0,0
738,59,1,178,23,546,2,4203,2,STOP,2024-02-20 16:09:34,2024-02-20 16:09:34,0,0
173,98,2,176,87,982,1,4205,2,STOP,2024-02-14 05:22:12,2024-02-14 05:24:50,158,3
173,98,2,176,73,1359,3,4205,2,STOP,2024-02-14 05:22:12,2024-02-14 05:24:50,158,3
173,98,2,176,93,1076,3,4205,2,STOP,2024-02-14 05:22:12,2024-02-14 05:24:50,158,3
1315,263,3,175,2,833,3,4207,1,STOP,2024-02-06 14:13:10,2024-02-06 14:14:16,66,2
1315,263,3,175,10,860,2,4207,1,STOP,2024-02-06 14:13:10,2024-02-06 14:14:16,66,2
1315,263,3,175,20,1974,1,4207,1,STOP,2024-02-06 14:13:10,2024-02-06 14:14:16,66,2
1315,263,3,175,25,1963,1,4207,1,STOP,2024-02-06 14:13:10,2024-02-06 14:14:16,66,2
1315,263,3,175,18,1997,2,4207,1,STOP,2024-02-06 14:13:10,2024-02-06 14:14:16,66,2
1700,81,3,178,99,1557,3,4209,3,STOP,2024-02-20 17:39:28,2024-02-20 17:39:28,0,0
1700,81,3,178,73,1359,3,4209,3,STOP,2024-02-20 17:39:28,2024-02-20 17:39:28,0,0
1700,81,3,178,54,140,3,4209,3,STOP,2024-02-20 17:39:28,2024-02-20 17:39:28,0,0
2096,186,3,177,30,818,1,4212,1,STOP,2024-02-22 20:16:04,2024-02-22 20:16:30,26,1
535,259,2,176,33,1526,3,4214,4,STOP,2024-02-19 06:15:45,2024-02-19 06:19:04,199,4
308,57,2,177,65,1830,3,4217,3,STOP,2024-02-24 06:00:37,2024-02-24 06:02:40,123,3
1923,94,2,175,25,1963,1,4219,3,STOP,2024-02-06 20:05:52,2024-02-06 20:09:20,208,4
1923,94,2,175,84,1675,2,4219,3,STOP,2024-02-06 20:05:52,2024-02-06 20:09:20,208,4
1923,94,2,175,39,1743,3,4219,3,STOP,2024-02-06 20:05:52,2024-02-06 20:09:20,208,4
1923,94,2,175,90,1654,3,4219,3,STOP,2024-02-06 20:05:52,2024-02-06 20:09:20,208,4
1923,94,2,175,76,1273,1,4219,3,STOP,2024-02-06 20:05:52,2024-02-06 20:09:20,208,4
29,21,1,178,87,982,3,4222,3,STOP,2024-02-26 18:13:55,2024-02-26 18:18:46,291,5
29,21,1,178,2,833,1,4222,3,STOP,2024-02-26 18:13:55,2024-02-26 18:18:46,291,5
29,21,1,178,99,1557,1,4222,3,STOP,2024-02-26 18:13:55,2024-02-26 18:18:46,291,5
29,21,1,178,52,1306,2,4222,3,STOP,2024-02-26 18:13:55,2024-02-26 18:18:46,291,5
29,21,1,178,69,1020,1,4222,3,STOP,2024-02-26 18:13:55,2024-02-26 18:18:46,291,5
427,91,3,177,25,1963,1,4224,4,STOP,2024-02-21 07:25:54,2024-02-21 07:28:36,162,3
400,8,3,170,44,1490,2,4226,1,STOP,2024-02-03 19:54:25,2024-02-03 19:55:44,79,2
400,8,3,170,69,1020,2,4226,1,STOP,2024-02-03 19:54:25,2024-02-03 19:55:44,79,2
400,8,3,170,49,728,3,4226,1,STOP,2024-02-03 19:54:25,2024-02-03 19:55:44,79,2
400,8,3,170,53,396,3,4226,1,STOP,2024-02-03 19:54:25,2024-02-03 19:55:44,79,2
400,8,3,170,27,296,1,4226,1,STOP,2024-02-03 19:54:25,2024-02-03 19:55:44,79,2
1211,156,3,170,0,928,2,4228,4,STOP,2024-02-03 08:48:11,2024-02-03 08:54:46,395,7
1211,156,3,170,48,256,3,4228,4,STOP,2024-02-03 08:48:11,2024-02-03 08:54:46,395,7
1211,156,3,170,19,627,2,4228,4,STOP,2024-02-03 08:48:11,2024-02-03 08:54:46,395,7
1211,156,3,170,81,1873,2,4228,4,STOP,2024-02-03 08:48:11,2024-02-03 08:54:46,395,7
1211,156,3,170,97,761,3,4228,4,STOP,2024-02-03 08:48:11,2024-02-03 08:54:46,395,7
956,28,1,175,28,1789,3,4231,1,STOP,2024-02-09 20:39:11,2024-02-09 20:40:56,105,2
956,28,1,175,70,1066,2,4231,1,STOP,2024-02-09 20:39:11,2024-02-09 20:40:56,105,2
956,28,1,175,98,1184,3,4231,1,STOP,2024-02-09 20:39:11,2024-02-09 20:40:56,105,2
2038,267,3,175,28,1789,2,4234,2,STOP,2024-02-13 17:57:39,2024-02-13 17:57:39,0,0
269,64,1,175,19,627,2,4236,2,STOP,2024-02-06 17:20:01,2024-02-06 17:22:55,174,3
269,64,1,175,8,1497,3,4236,2,STOP,2024-02-06 17:20:01,2024-02-06 17:22:55,174,3
269,64,1,175,78,257,1,4236,2,STOP,2024-02-06 17:20:01,2024-02-06 17:22:55,174,3
1419,239,3,200,34,1850,2,4238,3,STOP,2024-02-01 14:28:05,2024-02-01 14:30:33,148,3
1419,239,3,200,40,641,1,4238,3,STOP,2024-02-01 14:28:05,2024-02-01 14:30:33,148,3
1419,239,3,200,80,414,2,4238,3,STOP,2024-02-01 14:28:05,2024-02-01 14:30:33,148,3
761,120,2,180,86,670,1,4240,4,STOP,2024-02-07 21:16:22,2024-02-07 21:19:39,197,4
761,120,2,180,77,968,2,4240,4,STOP,2024-02-07 21:16:22,2024-02-07 21:19:39,197,4
761,120,2,180,24,1078,3,4240,4,STOP,2024-02-07 21:16:22,2024-02-07 21:19:39,197,4
1258,273,2,180,87,982,1,4242,2,STOP,2024-02-07 06:45:14,2024-02-07 06:47:33,139,3
1258,273,2,180,20,1974,3,4242,2,STOP,2024-02-07 06:45:14,2024-02-07 06:47:33,139,3
1258,273,2,180,39,1743,2,4242,2,STOP,2024-02-07 06:45:14,2024-02-07 06:47:33,139,3
1258,273,2,180,18,1997,1,4242,2,STOP,2024-02-07 06:45:14,2024-02-07 06:47:33,139,3
2184,187,1,175,94,1168,3,4244,4,STOP,2024-02-10 07:30:55,2024-02-10 07:39:29,514,9
2184,187,1,175,97,761,3,4244,4,STOP,2024-02-10 07:30:55,2024-02-10 07:39:29,514,9
2184,187,1,175,86,670,3,4244,4,STOP,2024-02-10 07:30:55,2024-02-10 07:39:29,514,9
2199,199,1,169,86,670,2,4246,1,STOP,2024-02-02 02:26:08,2024-02-02 02:27:36,88,2
2199,199,1,169,45,567,2,4246,1,STOP,2024-02-02 02:26:08,2024-02-02 02:27:36,88,2
2199,199,1,169,4,610,1,4246,1,STOP,2024-02-02 02:26:08,2024-02-02 02:27:36,88,2
194,290,3,178,28,1789,2,4249,3,STOP,2024-02-25 07:50:14,2024-02-25 07:53:25,191,4
194,290,3,178,11,338,3,4249,3,STOP,2024-02-25 07:50:14,2024-02-25 07:53:25,191,4
1575,127,1,178,43,923,1,4251,4,STOP,2024-02-26 18:35:24,2024-02-26 18:39:22,238,4
225,126,3,178,0,928,2,4253,3,STOP,2024-02-26 04:43:41,2024-02-26 04:46:58,197,4
225,126,3,178,84,1675,1,4253,3,STOP,2024-02-26 04:43:41,2024-02-26 04:46:58,197,4
225,126,3,178,51,300,1,4253,3,STOP,2024-02-26 04:43:41,2024-02-26 04:46:58,197,4
225,126,3,178,89,1478,3,4253,3,STOP,2024-02-26 04:43:41,2024-02-26 04:46:58,197,4
70,219,2,170,54,140,1,4255,2,STOP,2024-02-03 14:49:57,2024-02-03 14:51:31,94,2
70,219,2,170,80,414,3,4255,2,STOP,2024-02-03 14:49:57,2024-02-03 14:51:31,94,2
1343,159,3,180,65,1830,2,4257,2,STOP,2024-02-07 21:17:25,2024-02-07 21:18:57,92,2
2058,2,1,175,68,1895,1,4259,3,STOP,2024-02-09 02:27:49,2024-02-09 02:34:11,382,7
2058,2,1,175,65,1830,2,4259,3,STOP,2024-02-09 02:27:49,2024-02-09 02:34:11,382,7
2058,2,1,175,73,1359,2,4259,3,STOP,2024-02-09 02:27:49,2024-02-09 02:34:11,382,7
2058,2,1,175,77,968,1,4259,3,STOP,2024-02-09 02:27:49,2024-02-09 02:34:11,382,7
2058,2,1,175,41,1990,3,4259,3,STOP,2024-02-09 02:27:49,2024-02-09 02:34:11,382,7
1903,20,2,176,88,1223,3,4261,1,STOP,2024-02-12 04:43:12,2024-02-12 04:44:42,90,2
1903,20,2,176,6,629,3,4261,1,STOP,2024-02-12 04:43:12,2024-02-12 04:44:42,90,2
1903,20,2,176,68,1895,1,4261,1,STOP,2024-02-12 04:43:12,2024-02-12 04:44:42,90,2
1903,20,2,176,73,1359,3,4261,1,STOP,2024-02-12 04:43:12,2024-02-12 04:44:42,90,2
1903,20,2,176,26,1872,1,4261,1,STOP,2024-02-12 04:43:12,2024-02-12 04:44:42,90,2
1498,5,1,176,18,1997,2,4263,4,STOP,2024-02-04 21:05:51,2024-02-04 21:11:58,367,7
1498,5,1,176,77,968,1,4263,4,STOP,2024-02-04 21:05:51,2024-02-04 21:11:58,367,7
1498,5,1,176,89,1478,3,4263,4,STOP,2024-02-04 21:05:51,2024-02-04 21:11:58,367,7
740,76,1,175,14,189,3,4265,4,STOP,2024-02-18 03:25:03,2024-02-18 03:30:39,336,6
387,74,2,175,60,462,1,4267,1,STOP,2024-02-05 07:20:34,2024-02-05 07:21:04,30,1
1491,126,2,175,68,1895,1,4269,1,STOP,2024-02-10 04:13:09,2024-02-10 04:13:51,42,1
1491,126,2,175,51,300,1,4269,1,STOP,2024-02-10 04:13:09,2024-02-10 04:13:51,42,1
946,276,1,179,9,237,3,4272,1,STOP,2024-02-28 19:01:45,2024-02-28 19:03:02,77,2
946,276,1,179,98,1184,2,4272,1,STOP,2024-02-28 19:01:45,2024-02-28 19:03:02,77,2
449,248,3,176,78,257,3,4275,1,STOP,2024-02-12 09:48:15,2024-02-12 09:48:57,42,1
1514,192,1,177,64,1956,1,4278,4,STOP,2024-02-22 07:10:17,2024-02-22 07:19:10,533,9
1514,192,1,177,52,1306,2,4278,4,STOP,2024-02-22 07:10:17,2024-02-22 07:19:10,533,9
1514,192,1,177,63,903,3,4278,4,STOP,2024-02-22 07:10:17,2024-02-22 07:19:10,533,9
1514,192,1,177,97,761,1,4278,4,STOP,2024-02-22 07:10:17,2024-02-22 07:19:10,533,9
466,71,2,175,33,1526,1,4280,2,STOP,2024-02-09 07:25:12,2024-02-09 07:28:02,170,3
466,71,2,175,86,670,3,4280,2,STOP,2024-02-09 07:25:12,2024-02-09 07:28:02,170,3
466,71,2,175,91,1428,1,4280,2,STOP,2024-02-09 07:25:12,2024-02-09 07:28:02,170,3
466,71,2,175,77,968,3,4280,2,STOP,2024-02-09 07:25:12,2024-02-09 07:28:02,170,3
466,71,2,175,3,1120,3,4280,2,STOP,2024-02-09 07:25:12,2024-02-09 07:28:02,170,3
362,135,1,175,57,1753,1,4282,1,STOP,2024-02-05 15:04:21,2024-02-05 15:05:22,61,2
362,135,1,175,58,1220,3,4282,1,STOP,2024-02-05 15:04:21,2024-02-05 15:05:22,61,2
1365,260,2,180,32,1754,3,4285,1,STOP,2024-02-07 05:38:56,2024-02-07 05:39:42,46,1
59,59,2,178,50,497,3,4287,2,STOP,2024-02-26 14:34:04,2024-02-26 14:36:29,145,3
59,59,2,178,93,1076,2,4287,2,STOP,2024-02-26 14:34:04,2024-02-26 14:36:29,145,3
59,59,2,178,27,296,2,4287,2,STOP,2024-02-26 14:34:04,2024-02-26 14:36:29,145,3
59,59,2,178,66,703,2,4287,2,STOP,2024-02-26 14:34:04,2024-02-26 14:36:29,145,3
59,59,2,178,82,1776,2,4287,2,STOP,2024-02-26 14:34:04,2024-02-26 14:36:29,145,3
1180,230,3,177,14,189,1,4289,2,STOP,2024-02-15 18:52:22,2024-02-15 18:54:23,121,3
1180,230,3,177,81,1873,1,4289,2,STOP,2024-02-15 18:52:22,2024-02-15 18:54:23,121,3
1180,230,3,177,99,1557,3,4289,2,STOP,2024-02-15 18:52:22,2024-02-15 18:54:23,121,3
1180,230,3,177,73,1359,1,4289,2,STOP,2024-02-15 18:52:22,2024-02-15 18:54:23,121,3
1180,230,3,177,98,1184,1,4289,2,STOP,2024-02-15 18:52:22,2024-02-15 18:54:23,121,3
350,161,3,177,53,396,1,4291,4,STOP,2024-02-15 02:18:41,2024-02-15 02:22:39,238,4
350,161,3,177,59,1779,2,4291,4,STOP,2024-02-15 02:18:41,2024-02-15 02:22:39,238,4
350,161,3,177,32,1754,1,4291,4,STOP,2024-02-15 02:18:41,2024-02-15 02:22:39,238,4
350,161,3,177,37,1218,3,4291,4,STOP,2024-02-15 02:18:41,2024-02-15 02:22:39,238,4
1954,65,1,175,49,728,2,4293,4,STOP,2024-02-18 21:03:19,2024-02-18 21:07:16,237,4
584,258,1,175,46,344,3,4296,4,STOP,2024-02-09 17:46:24,2024-02-09 17:50:21,237,4
1125,156,2,176,68,1895,3,4298,1,STOP,2024-02-14 15:38:11,2024-02-14 15:38:47,36,1
1675,138,3,178,8,1497,1,4300,4,STOP,2024-02-25 02:34:15,2024-02-25 02:39:42,327,6
1675,138,3,178,68,1895,1,4300,4,STOP,2024-02-25 02:34:15,2024-02-25 02:39:42,327,6
1675,138,3,178,70,1066,1,4300,4,STOP,2024-02-25 02:34:15,2024-02-25 02:39:42,327,6
1675,138,3,178,73,1359,3,4300,4,STOP,2024-02-25 02:34:15,2024-02-25 02:39:42,327,6
1675,138,3,178,45,567,3,4300,4,STOP,2024-02-25 02:34:15,2024-02-25 02:39:42,327,6
440,172,2,180,88,1223,1,4302,4,STOP,2024-02-07 06:30:18,2024-02-07 06:34:46,268,5
440,172,2,180,20,1974,1,4302,4,STOP,2024-02-07 06:30:18,2024-02-07 06:34:46,268,5
440,172,2,180,38,653,2,4302,4,STOP,2024-02-07 06:30:18,2024-02-07 06:34:46,268,5
440,172,2,180,1,1533,1,4302,4,STOP,2024-02-07 06:30:18,2024-02-07 06:34:46,268,5
422,140,2,176,5,1993,3,4305,2,STOP,2024-02-12 20:15:45,2024-02-12 20:17:31,106,2
422,140,2,176,93,1076,1,4305,2,STOP,2024-02-12 20:15:45,2024-02-12 20:17:31,106,2
422,140,2,176,76,1273,1,4305,2,STOP,2024-02-12 20:15:45,2024-02-12 20:17:31,106,2
254,87,3,178,64,1956,2,4307,2,STOP,2024-02-26 02:01:28,2024-02-26 02:04:25,177,3
254,87,3,178,31,1044,2,4307,2,STOP,2024-02-26 02:01:28,2024-02-26 02:04:25,177,3
254,87,3,178,97,761,2,4307,2,STOP,2024-02-26 02:01:28,2024-02-26 02:04:25,177,3
254,87,3,178,36,273,3,4307,2,STOP,2024-02-26 02:01:28,2024-02-26 02:04:25,177,3
67,106,3,176,37,1218,3,4310,2,STOP,2024-02-14 15:15:30,2024-02-14 15:16:47,77,2
623,307,1,178,22,407,1,4312,2,STOP,2024-02-25 15:22:50,2024-02-25 15:25:13,143,3
623,307,1,178,65,1830,1,4312,2,STOP,2024-02-25 15:22:50,2024-02-25 15:25:13,143,3
623,307,1,178,76,1273,1,4312,2,STOP,2024-02-25 15:22:50,2024-02-25 15:25:13,143,3
581,120,3,170,93,1076,3,4315,2,STOP,2024-02-03 20:30:17,2024-02-03 20:31:41,84,2
1407,196,3,176,50,497,1,4317,3,STOP,2024-02-14 14:30:10,2024-02-14 14:33:22,192,4
1407,196,3,176,85,1493,3,4317,3,STOP,2024-02-14 14:30:10,2024-02-14 14:33:22,192,4
1407,196,3,176,22,407,1,4317,3,STOP,2024-02-14 14:30:10,2024-02-14 14:33:22,192,4
1407,196,3,176,1,1533,2,4317,3,STOP,2024-02-14 14:30:10,2024-02-14 14:33:22,192,4
1064,59,2,170,19,627,1,4320,3,STOP,2024-02-03 16:33:27,2024-02-03 16:35:58,151,3
1064,59,2,170,29,906,3,4320,3,STOP,2024-02-03 16:33:27,2024-02-03 16:35:58,151,3
1064,59,2,170,89,1478,2,4320,3,STOP,2024-02-03 16:33:27,2024-02-03 16:35:58,151,3
691,284,2,176,69,1020,1,4322,3,STOP,2024-02-12 08:51:47,2024-02-12 08:53:28,101,2
968,184,3,176,19,627,3,4324,4,STOP,2024-02-12 19:01:05,2024-02-12 19:05:27,262,5
968,184,3,176,43,923,1,4324,4,STOP,2024-02-12 19:01:05,2024-02-12 19:05:27,262,5
968,184,3,176,38,653,3,4324,4,STOP,2024-02-12 19:01:05,2024-02-12 19:05:27,262,5
968,184,3,176,53,396,1,4324,4,STOP,2024-02-12 19:01:05,2024-02-12 19:05:27,262,5
968,184,3,176,51,300,1,4324,4,STOP,2024-02-12 19:01:05,2024-02-12 19:05:27,262,5
1346,96,3,177,43,923,2,4326,1,STOP,2024-02-24 17:33:20,2024-02-24 17:34:18,58,1
1346,96,3,177,53,396,3,4326,1,STOP,2024-02-24 17:33:20,2024-02-24 17:34:18,58,1
1346,96,3,177,35,1454,2,4326,1,STOP,2024-02-24 17:33:20,2024-02-24 17:34:18,58,1
437,265,2,177,14,189,2,4329,2,STOP,2024-02-15 04:38:47,2024-02-15 04:41:46,179,3
437,265,2,177,57,1753,3,4329,2,STOP,2024-02-15 04:38:47,2024-02-15 04:41:46,179,3
437,265,2,177,61,943,3,4329,2,STOP,2024-02-15 04:38:47,2024-02-15 04:41:46,179,3
437,265,2,177,91,1428,3,4329,2,STOP,2024-02-15 04:38:47,2024-02-15 04:41:46,179,3
1416,205,3,177,74,1184,1,4331,3,STOP,2024-02-15 21:07:31,2024-02-15 21:09:58,147,3
1416,205,3,177,59,1779,1,4331,3,STOP,2024-02-15 21:07:31,2024-02-15 21:09:58,147,3
1416,205,3,177,58,1220,1,4331,3,STOP,2024-02-15 21:07:31,2024-02-15 21:09:58,147,3
1416,205,3,177,76,1273,2,4331,3,STOP,2024-02-15 21:07:31,2024-02-15 21:09:58,147,3
1845,180,3,176,6,629,3,4333,1,STOP,2024-02-17 16:09:34,2024-02-17 16:10:37,63,2
1845,180,3,176,78,257,1,4333,1,STOP,2024-02-17 16:09:34,2024-02-17 16:10:37,63,2
1845,180,3,176,84,1675,3,4333,1,STOP,2024-02-17 16:09:34,2024-02-17 16:10:37,63,2
2132,192,2,177,54,140,3,4335,3,STOP,2024-02-21 05:59:09,2024-02-21 06:01:27,138,3
2132,192,2,177,92,245,1,4335,3,STOP,2024-02-21 05:59:09,2024-02-21 06:01:27,138,3
46,9,1,175,44,1490,3,4337,2,STOP,2024-02-06 04:40:20,2024-02-06 04:44:46,266,5
46,9,1,175,84,1675,2,4337,2,STOP,2024-02-06 04:40:20,2024-02-06 04:44:46,266,5
46,9,1,175,66,703,1,4337,2,STOP,2024-02-06 04:40:20,2024-02-06 04:44:46,266,5
46,9,1,175,29,906,1,4337,2,STOP,2024-02-06 04:40:20,2024-02-06 04:44:46,266,5
46,9,1,175,4,610,2,4337,2,STOP,2024-02-06 04:40:20,2024-02-06 04:44:46,266,5
2224,284,3,176,75,397,1,4339,4,STOP,2024-02-11 08:37:15,2024-02-11 08:37:15,0,0
812,132,1,176,20,1974,2,4341,4,STOP,2024-02-14 08:10:05,2024-02-14 08:17:11,426,8
812,132,1,176,10,860,1,4341,4,STOP,2024-02-14 08:10:05,2024-02-14 08:17:11,426,8
812,132,1,176,52,1306,2,4341,4,STOP,2024-02-14 08:10:05,2024-02-14 08:17:11,426,8
1549,86,3,176,62,429,3,4343,1,STOP,2024-02-11 15:44:31,2024-02-11 15:45:36,65,2
1549,86,3,176,45,567,2,4343,1,STOP,2024-02-11 15:44:31,2024-02-11 15:45:36,65,2
1549,86,3,176,15,764,2,4343,1,STOP,2024-02-11 15:44:31,2024-02-11 15:45:36,65,2
1549,86,3,176,41,1990,3,4343,1,STOP,2024-02-11 15:44:31,2024-02-11 15:45:36,65,2
1443,184,1,178,66,703,1,4345,3,STOP,2024-02-25 05:33:41,2024-02-25 05:36:39,178,3
1121,218,2,176,55,1734,1,4347,3,STOP,2024-02-17 04:35:08,2024-02-17 04:38:37,209,4
1121,218,2,176,95,1491,3,4347,3,STOP,2024-02-17 04:35:08,2024-02-17 04:38:37,209,4
1121,218,2,176,97,761,3,4347,3,STOP,2024-02-17 04:35:08,2024-02-17 04:38:37,209,4
1162,162,1,175,21,259,1,4349,3,STOP,2024-02-09 15:12:57,2024-02-09 15:15:23,146,3
1233,107,1,179,2,833,2,4351,1,STOP,2024-02-27 07:37:21,2024-02-27 07:39:31,130,3
1233,107,1,179,99,1557,1,4351,1,STOP,2024-02-27 07:37:21,2024-02-27 07:39:31,130,3
1233,107,1,179,94,1168,2,4351,1,STOP,2024-02-27 07:37:21,2024-02-27 07:39:31,130,3
1233,107,1,179,75,397,3,4351,1,STOP,2024-02-27 07:37:21,2024-02-27 07:39:31,130,3
1233,107,1,179,15,764,1,4351,1,STOP,2024-02-27 07:37:21,2024-02-27 07:39:31,130,3
112,253,2,176,14,189,3,4353,3,STOP,2024-02-16 20:38:52,2024-02-16 20:41:55,183,4
